# omega_b	omega_cdm	h	ln10^{10}A_s	n_s	tau_reio	delta_Neff_drmd	f_idm_drmd	log10z_stop
0.02315459	0.1266113	0.7402627	2.973142	0.9771321	0.03086164	0.682417	0.5536342	3.751229
0.022857858	0.1199089	0.7155379	2.973098	0.9812385	0.0263865	0.2933035	0.8817003	3.695607
0.02314371	0.1222514	0.7307573	3.061568	0.9825638	0.06691838	0.4899263	0.6834367	4.089923
0.02368469	0.1306508	0.7806931	3.058184	0.9945652	0.07721952	1.074254	0.6389281	2.49969
0.02352706	0.1251593	0.7685115	3.019581	0.9881427	0.06089075	0.826111	0.610365	2.452395
0.023722319	0.1312987	0.776964	2.982099	0.9894213	0.04994143	1.07174	0.371199	2.43607
0.02331331	0.1264734	0.753915	2.988742	0.9836199	0.04776422	0.78168	0.4257407	2.3653
0.02220561	0.1283343	0.6741003	3.071944	0.9477368	0.06389308	0.2576768	0.01671384	2.606989
0.02238713	0.1212513	0.6736898	3.139485	0.9563931	0.1000727	0.01569261	0.1814976	2.253359
0.022937208	0.1174469	0.7185275	3.104134	0.9813374	0.0989892	0.2246136	0.5579528	2.694251
0.02264928	0.1341275	0.7058684	3.08803	0.9753009	0.07726395	0.657807	0.34207	2.002307
0.0229885	0.1291266	0.7093648	3.072459	0.9725943	0.06907717	0.5514377	0.1360259	3.328398
0.02221571	0.122574	0.6635372	3.089314	0.9593318	0.07459927	0.01444258	0.3137835	3.016988
0.02221571	0.122574	0.6635372	3.089314	0.9593318	0.07459927	0.01444258	0.3137835	3.016988
0.02249459	0.1255229	0.6760771	3.099887	0.9597925	0.082119	0.1986106	0.8297402	2.125526
0.022635901	0.1289255	0.6890981	3.06285	0.9679877	0.06030952	0.3935798	0.4669389	2.89473
0.022669809	0.1234009	0.6985875	3.084722	0.978309	0.07191036	0.2948709	0.7020801	2.42965
0.022621509	0.1202594	0.7019255	3.096179	0.9909511	0.08167417	0.2192524	0.9554536	2.507752
0.022866558	0.1173756	0.7194865	3.10682	0.9916183	0.08831336	0.2368885	0.7341172	2.861865
0.023044268	0.1172738	0.703706	3.046277	0.9787176	0.05143691	0.1092742	0.5090132	2.862434
0.02296361	0.1311115	0.7327534	3.009784	0.968618	0.03553151	0.7740161	0.5538684	3.721832
0.023550069	0.1307589	0.7644611	3.089158	0.9794151	0.08533219	0.9863267	0.7493636	2.262395
0.023288408	0.1241546	0.7509923	3.078832	0.9843945	0.08056705	0.6639516	0.6716124	2.722166
0.02309853	0.1289542	0.7312537	3.05438	0.970029	0.06355027	0.6831259	0.3842765	3.221394
0.022774799	0.1247369	0.6972125	3.095064	0.9728534	0.08746383	0.2800396	0.4029812	4.178714
0.022571558	0.1240164	0.6917237	3.078599	0.9712824	0.07851839	0.23748	0.4585531	3.563109
0.02287965	0.1200561	0.703239	3.049891	0.9772064	0.07139796	0.1986366	0.600037	3.348661
0.02274199	0.1243284	0.7162344	3.027043	0.9845312	0.0538109	0.4557779	0.7321163	2.891707
0.02236173	0.1263867	0.6934155	3.057657	0.9726218	0.05547585	0.3576113	0.3773802	3.475319
0.02276657	0.1235935	0.7074479	3.100333	0.9737242	0.08486634	0.3462453	0.7653201	2.74163
0.02251873	0.130346	0.6896734	3.079394	0.9652503	0.06808131	0.4378641	0.8821692	4.092295
0.022169849	0.1223804	0.6832182	3.023206	0.970829	0.05369135	0.1818211	0.8035609	3.022316
0.02237285	0.1209271	0.6833813	3.061605	0.9744528	0.06855269	0.1184313	0.7469783	3.397064
0.02285465	0.1203903	0.6957049	3.076161	0.9855239	0.0752139	0.1587274	0.60632	3.699506
0.022736248	0.1206155	0.7014346	3.062181	0.9771744	0.07506516	0.2128042	0.3143452	4.458932
0.022527361	0.1194059	0.7026749	3.092818	0.9724914	0.08126742	0.2020961	0.3041584	4.034054
0.02231591	0.1266237	0.6962896	3.021405	0.9682711	0.05492538	0.3952633	0.7184957	4.354267
0.022659348	0.1299763	0.7281465	3.023497	0.9647392	0.05811515	0.7310859	0.2974536	4.031413
0.02268918	0.1339983	0.7249123	3.017338	0.9738636	0.04323936	0.8124271	0.6525634	3.723625
0.02321443	0.1365502	0.7424098	3.043802	0.9714263	0.06175371	1.005701	0.6346591	2.681695
0.02331785	0.1339499	0.7185826	3.09815	0.965614	0.08378345	0.6947841	0.6802116	2.576621
0.02236808	0.1298867	0.6865534	3.08099	0.9633439	0.07404241	0.4263714	0.6610113	2.026055
0.022812419	0.1237001	0.6996274	3.079157	0.9660809	0.0722587	0.3110944	0.8059094	2.59393
0.02298295	0.1253451	0.6980309	3.085932	0.9632682	0.07007219	0.3159455	0.3769447	4.244128
0.022536311	0.1260958	0.6677088	3.075514	0.953147	0.05610015	0.1411816	0.5476469	4.816549
0.021941658	0.1240014	0.6568696	3.067444	0.9594045	0.06550989	0.03277295	0.5410467	4.546327
0.02223447	0.1289145	0.6779762	3.042526	0.9463052	0.05262457	0.3444413	0.8945236	4.707876
0.02272589	0.1253996	0.6919459	3.079994	0.9600879	0.0720426	0.3064548	0.9000099	4.7467
0.022712259	0.1264463	0.7067689	3.100604	0.9775494	0.08449174	0.447991	0.8923926	3.231765
0.02248158	0.1258396	0.7083276	3.056157	0.9781723	0.05962867	0.4607721	0.6022914	4.127272
0.02287734	0.1245176	0.7294544	3.048085	0.9897173	0.0670323	0.5598649	0.3456144	3.305397
0.02302377	0.1302173	0.7357458	3.034111	0.9706321	0.05559455	0.7672296	0.6676177	3.904284
0.023041738	0.1301417	0.7233164	3.018763	0.9615784	0.04615966	0.6528808	0.5215043	3.595872
0.02356314	0.1255392	0.7340877	3.048625	0.9761385	0.06115363	0.5493668	0.3181574	4.545063
0.023500819	0.1268794	0.7625018	3.021823	0.9960364	0.06346384	0.8581845	0.4536501	2.780905
0.023517251	0.1227574	0.7363819	2.998744	0.9814053	0.04092653	0.5089312	0.473496	3.224524
0.02338212	0.1265124	0.7619979	2.987635	0.9757931	0.0454515	0.8434895	0.523745	2.011775
0.02335151	0.1338225	0.7413674	2.98138	0.9655392	0.03695908	0.9178189	0.2945411	3.710262
0.02335151	0.1338225	0.7413674	2.98138	0.9655392	0.03695908	0.9178189	0.2945411	3.710262
0.023186728	0.1330343	0.7574442	3.010773	0.9751626	0.04719813	1.013494	0.3483909	4.766799
0.02321598	0.1314568	0.7381781	3.025325	0.9737273	0.06381686	0.8140785	0.9504016	4.316157
0.0234332	0.1259186	0.739191	2.999337	0.9718503	0.04614885	0.6167937	0.7768936	4.599696
0.02317771	0.1294692	0.7270007	2.964798	0.9702561	0.03853542	0.6507	0.8446465	4.944591
0.02323348	0.1360838	0.7513668	2.993722	0.9713055	0.05244342	1.046955	0.7907512	4.482393
0.023108909	0.1250016	0.7196629	3.042466	0.9738367	0.06182705	0.4679829	0.3151638	3.913421
0.02283099	0.118012	0.6868706	3.099755	0.9753845	0.08553166	0.004657825	0.4837198	3.547534
0.023060258	0.1211451	0.6944912	3.09454	0.9638156	0.0812444	0.1343402	0.7399594	3.268092
0.022670269	0.1244148	0.69811	3.006027	0.9575926	0.04078571	0.2943813	0.559507	3.310568
0.02260525	0.1327112	0.7055053	3.05501	0.9681832	0.06394192	0.5869566	0.5334291	4.510606
0.02257797	0.1266748	0.7038043	3.02763	0.9800885	0.05279573	0.3984072	0.518069	3.855866
0.02271783	0.1193966	0.701696	3.083228	0.9794985	0.07754835	0.1631641	0.3022734	3.201628
0.02272927	0.1181612	0.7163722	3.079765	0.9884155	0.08654501	0.2360665	0.2561776	3.142058
0.023053898	0.1259908	0.7341085	3.016673	0.9906283	0.05668688	0.6259866	0.2190433	3.043026
0.02290517	0.1276298	0.7407427	3.052738	0.981924	0.07021556	0.73623	0.5826078	3.42182
0.02290462	0.1381852	0.7522441	3.073229	0.9844361	0.07908184	1.163277	0.4174806	2.125908
0.02286379	0.1342348	0.7372375	3.111313	0.9717182	0.09235967	0.9256596	0.2046275	3.174212
0.02279072	0.1303127	0.730866	3.098438	0.9687291	0.07901439	0.7524302	0.3442439	3.561033
0.02158694	0.1319794	0.6470663	3.025367	0.9335095	0.03353203	0.1950356	0.2355527	2.881407
0.02175957	0.1311006	0.6419285	3.01258	0.9377633	0.0280635	0.1145177	0.4838188	2.696516
0.022448039	0.1271951	0.6657346	3.027746	0.9488219	0.04184074	0.144066	0.2524781	2.570304
0.022892948	0.131877	0.702819	3.056907	0.9545457	0.06803447	0.5532021	0.01408106	3.336466
0.022850968	0.1223514	0.7063322	3.085734	0.9651596	0.08245557	0.2874539	0.06628452	3.822545
0.023196608	0.1379571	0.7551405	3.036451	0.9791478	0.07041684	1.124188	0.1196324	4.587281
0.0225022	0.1298213	0.7068759	3.034594	0.9775258	0.05681567	0.5433471	0.1787602	3.40692
0.02261919	0.1293671	0.6992275	3.029932	0.9683906	0.05321256	0.468772	0.3070579	3.584847
0.02239108	0.1259945	0.6896371	3.010674	0.97137	0.04805809	0.3026448	0.1609391	3.540283
0.022708239	0.1233043	0.7010272	3.006595	0.9732018	0.04485698	0.2951968	0.4125333	2.364177
0.02284623	0.126651	0.7122681	3.040517	0.9755974	0.0632339	0.4804041	0.5394353	2.84597
0.022482459	0.1203428	0.6834602	3.042585	0.9706663	0.05842934	0.08138686	0.7362004	2.811618
0.02233545	0.1197989	0.6840186	3.040387	0.9807832	0.04952444	0.0563755	0.7993698	2.614633
0.02233545	0.1197989	0.6840186	3.040387	0.9807832	0.04952444	0.0563755	0.7993698	2.614633
0.022236088	0.126351	0.6888958	3.076978	0.971823	0.07229894	0.3198163	0.6844406	2.559659
0.02215917	0.1225887	0.6670144	3.04221	0.9712951	0.05541794	0.05546252	0.6230496	4.185163
0.02245419	0.1300436	0.6953098	3.027832	0.9688076	0.05020065	0.4956316	0.5423709	3.099763
0.02285949	0.1313604	0.7260351	2.989578	0.9757063	0.04304881	0.7464417	0.5327982	3.126312
0.02254879	0.1249116	0.7047037	3.065547	0.9621614	0.08009839	0.3961476	0.213875	3.5139
0.022910869	0.1265213	0.7035057	3.028228	0.9618624	0.06000704	0.3909401	0.1867336	3.51505
0.02249479	0.1224792	0.6863526	3.039578	0.9651228	0.06525537	0.1749456	0.00270962	3.707354
0.02253627	0.1265154	0.6856722	3.009302	0.9644092	0.0461582	0.2961547	0.08625767	2.91522
0.022554759	0.1314174	0.702355	3.012576	0.9611942	0.04952923	0.5770816	0.3035516	3.095391
0.022722771	0.128865	0.7128833	3.00577	0.9694465	0.04822553	0.5761165	0.876771	3.522796
0.02307223	0.1265119	0.727846	3.029422	0.9760179	0.06213987	0.5809482	0.8330555	3.709635
0.02267591	0.1267448	0.7135672	2.99818	0.9687897	0.04303896	0.5176003	0.5576858	4.072131
0.022650689	0.1220209	0.7080245	3.068568	0.9771519	0.07647218	0.3007754	0.4900143	3.042678
0.02243802	0.1266768	0.7097731	3.059362	0.9644025	0.07171917	0.4763644	0.1400368	2.915617
0.021935748	0.1244941	0.6586947	3.053875	0.9548103	0.05891851	0.03864709	0.1196427	2.294402
0.02204145	0.1298344	0.6695927	3.048672	0.9467669	0.05952866	0.2913948	0.04736306	2.447518
0.022408681	0.1265955	0.6898267	3.068306	0.9506047	0.0689336	0.3495422	0.270255	2.856922
0.02303111	0.1193612	0.6945234	3.079466	0.9664099	0.06865397	0.09075531	0.5445257	2.444665
0.023008289	0.1222309	0.6916	3.036869	0.9639653	0.0527887	0.1718472	0.7162418	2.414807
0.02291702	0.1219343	0.7132014	3.033398	0.9759014	0.06142072	0.3379065	0.5042684	2.472418
0.02333255	0.1265283	0.7379395	3.040775	0.9827827	0.07034491	0.6471788	0.0990353	3.762761
0.02318223	0.1208981	0.6999597	3.090488	0.9732443	0.08366368	0.1821605	0.05541659	4.24977
0.0232135	0.130315	0.7248306	3.106194	0.9682218	0.09959315	0.6723809	0.894473	3.654364
0.02300389	0.1297024	0.7156208	3.112874	0.9656153	0.09776547	0.6134151	0.679758	4.056453
0.02289749	0.1263363	0.72403	3.107938	0.9736978	0.08302768	0.5503795	0.1874877	3.42123
0.022861458	0.1216067	0.6973963	3.100477	0.969212	0.08280571	0.203178	0.3429087	3.042958
0.022495551	0.1202445	0.6816308	3.038376	0.9694998	0.05184769	0.06531191	0.507267	3.158762
0.02219675	0.1207966	0.6840975	3.026136	0.9595408	0.04899904	0.1118959	0.5303521	3.204574
0.02210109	0.1251223	0.6759741	2.991445	0.9551598	0.02675915	0.1814894	0.3418403	3.58222
0.02195338	0.1218209	0.6725677	2.995636	0.9518849	0.02755015	0.08774872	0.3215024	2.714459
0.02250097	0.1209979	0.675734	3.039985	0.9685411	0.05819204	0.02543051	0.9779229	2.908587
0.02223738	0.1243831	0.6729564	3.038965	0.9636417	0.05140094	0.1416471	0.9767088	2.256973
0.022378111	0.1223964	0.6761677	3.042771	0.9647765	0.05448457	0.09439014	0.8109001	2.38725
0.02278442	0.1211376	0.7152926	3.036004	0.9826291	0.06096445	0.3288508	0.756382	3.127685
0.022634238	0.121377	0.7176646	3.054713	0.9858468	0.06949	0.37326	0.5909952	3.238732
0.02227682	0.1262549	0.687041	3.019844	0.9630773	0.04084671	0.2876313	0.4880563	2.228086
0.022225758	0.1250096	0.6869729	3.02895	0.9682438	0.0434733	0.2579683	0.1406714	3.665719
0.02270961	0.1340584	0.704593	3.047929	0.9561963	0.05362922	0.6741989	0.669189	3.27242
0.02237698	0.1325664	0.6904289	3.053195	0.9526346	0.05210473	0.5303128	0.6108992	3.286685
0.02250289	0.125677	0.6897101	3.025393	0.9532412	0.04276029	0.2986931	0.9815999	3.28615
0.02224431	0.1178341	0.6820987	3.06919	0.9615223	0.06829687	0.01385678	0.7147303	3.672076
0.02224431	0.1178341	0.6820987	3.06919	0.9615223	0.06829687	0.01385678	0.7147303	3.672076
0.022113599	0.1210078	0.6780127	3.080017	0.9682918	0.07267865	0.07468163	0.1656216	4.754811
0.02312747	0.1232246	0.7116381	3.044244	0.9770571	0.06232653	0.3642845	0.2142548	4.266558
0.023493258	0.1289803	0.76014	3.030143	0.9900532	0.06997378	0.9028588	0.5247661	3.194713
0.02330743	0.1243465	0.7513571	3.01255	0.9890959	0.06176383	0.6974312	0.118529	2.186542
0.02330357	0.1307744	0.7477596	3.019039	0.9817948	0.0549272	0.8665929	0.1585486	2.341395
0.02298779	0.1261321	0.7168363	3.022129	0.9732142	0.05468479	0.4883278	0.2083954	2.188266
0.02274642	0.1164103	0.6972156	3.024135	0.979379	0.05984053	0.07173847	0.06542072	3.101471
0.02247612	0.1210799	0.6904535	3.038238	0.974245	0.06265065	0.1688784	0.07930205	2.97885
0.02246929	0.1287159	0.7110598	3.024898	0.9716023	0.05415285	0.5740549	0.002863457	2.729261
0.022998199	0.1266598	0.744817	3.0557	0.9832976	0.07183134	0.7331385	0.2176546	2.667391
0.023214929	0.1256544	0.73267	3.097406	0.982185	0.09544077	0.5876803	0.3163702	2.482407
0.022943389	0.1298375	0.7230761	3.134986	0.9790061	0.1090738	0.6474787	0.04562494	3.117921
0.022393588	0.1236318	0.6752269	3.147854	0.9636268	0.107382	0.1089975	0.1202217	3.179409
0.02259847	0.1175889	0.6996389	3.097232	0.9863808	0.09313153	0.1197945	0.5431157	3.507236
0.02282244	0.117771	0.7164788	3.074881	0.9908461	0.08570434	0.2412528	0.2549962	3.664833
0.02259481	0.1150988	0.6927913	3.113385	0.979508	0.1028034	0.005487484	0.1690289	4.243897
0.022787029	0.1207681	0.6834441	3.092152	0.9751497	0.08076229	0.07204075	0.1656981	4.456122
0.02240062	0.1247815	0.6610853	3.051415	0.9562848	0.05067972	0.04621538	0.4534852	4.100629
0.02240428	0.1252718	0.674052	3.07176	0.9578069	0.0720138	0.1744986	0.9879863	2.758113
0.02224693	0.1187542	0.6852359	3.081306	0.971779	0.07401052	0.0791686	0.6176057	3.080989
0.02233726	0.1243498	0.6628697	3.065225	0.9617656	0.06979325	0.06252248	0.981837	2.51261
0.02266573	0.1240849	0.6797951	3.08608	0.9702461	0.07922868	0.1842456	0.9534449	2.955795
0.0223637	0.1271458	0.6685065	3.058171	0.9608401	0.06637595	0.1877616	0.5841021	2.567542
0.02231337	0.1297636	0.6802559	3.084903	0.963763	0.07761485	0.3439647	0.5926204	2.129359
0.02214014	0.1275819	0.6643165	3.063712	0.9591353	0.06054985	0.1578912	0.2686027	2.309883
0.02192087	0.1262177	0.6674398	2.976672	0.9588048	0.01821389	0.1675155	0.457888	2.003042
0.02270896	0.1319335	0.6898789	3.017577	0.9596152	0.04085993	0.4883747	0.08307537	2.276156
0.022501098	0.1286736	0.6869397	3.109624	0.9677286	0.0873585	0.3903824	0.005377058	3.228236
0.022401879	0.1233778	0.6842776	3.110583	0.9726034	0.08457756	0.2030159	0.1263536	3.21068
0.02256552	0.1298666	0.6942251	3.068463	0.9698445	0.07216001	0.4623554	0.4406128	2.876162
0.02280449	0.126873	0.6996432	3.104451	0.9709921	0.09685245	0.3886443	0.2955464	3.030453
0.02281058	0.1234051	0.7062205	3.134963	0.9752084	0.1069861	0.3445241	0.294757	2.848592
0.022512319	0.1228421	0.7089292	3.135652	0.9749116	0.1099032	0.3514591	0.398349	2.284475
0.02256483	0.1200299	0.6878048	3.143196	0.9644255	0.1127461	0.09172685	0.1943017	2.791642
0.0225968	0.1192889	0.6940848	3.117499	0.9670421	0.1012967	0.123182	0.4020027	2.854259
0.02280061	0.1176677	0.6956283	3.013187	0.9735344	0.04923345	0.07022911	0.4257215	3.274246
0.023162128	0.1245455	0.7314149	3.026961	0.9733132	0.06060678	0.5399693	0.4636737	2.725157
0.02287182	0.1317148	0.709671	2.99418	0.9496637	0.03382686	0.6186622	0.37281	3.353331
0.02287182	0.1317148	0.709671	2.99418	0.9496637	0.03382686	0.6186622	0.37281	3.353331
0.02274235	0.1290623	0.6845699	2.993188	0.9546292	0.02744672	0.3403843	0.3599505	3.712065
0.02231741	0.1247463	0.6686355	2.977929	0.9541241	0.02014571	0.1148203	0.2996329	3.162533
0.022061659	0.1243517	0.6615644	3.004155	0.9515532	0.0395944	0.07800813	0.5015615	3.93813
0.02264264	0.1177051	0.6926948	2.979291	0.9657383	0.03231856	0.07710104	0.4283194	4.801048
0.02253657	0.1169929	0.6915876	2.97445	0.9594122	0.03029487	0.04174394	0.4892059	4.76368
0.02289298	0.1245525	0.7207459	2.968755	0.9641925	0.03379228	0.4866178	0.438209	4.970809
0.023144318	0.1258888	0.7181841	3.003103	0.9638076	0.04979727	0.5050274	0.5055242	4.95173
0.0230146	0.1225503	0.7054052	2.985906	0.9693708	0.04143682	0.2989462	0.5840979	3.695288
0.02278876	0.118759	0.7034767	2.970843	0.9700155	0.03395479	0.1540995	0.7309405	3.359117
0.02274411	0.1260609	0.7276371	3.03935	0.9697324	0.06893435	0.560773	0.7171874	3.183319
0.02258486	0.1198214	0.6907684	3.059982	0.9720151	0.07795721	0.1206824	0.5488252	2.715079
0.022696681	0.1173797	0.6941578	3.037934	0.9740432	0.07279309	0.08918746	0.8283547	2.158942
0.02372209	0.1235698	0.7538889	3.097179	0.9854395	0.1014826	0.6615997	0.9747199	3.816784
0.0236696	0.1197709	0.7412691	3.090894	0.9884304	0.09624849	0.4438019	0.7653844	3.812682
0.022715019	0.1254547	0.6698665	3.056098	0.9680257	0.05862348	0.1361	0.5956991	4.835974
0.02248116	0.124355	0.6788827	3.062198	0.9651039	0.06895827	0.199905	0.7273366	4.424368
0.023107568	0.1238299	0.7172318	3.070064	0.9712614	0.08287999	0.4379973	0.8028939	4.715482
0.022630109	0.1293933	0.6839281	3.080971	0.9677205	0.07167697	0.3606809	0.6030052	4.341937
0.022567369	0.1291132	0.6831317	3.098723	0.9690003	0.08040111	0.3473344	0.7527429	3.837969
0.022493169	0.1225287	0.6766435	3.06791	0.9637064	0.05655577	0.08714378	0.3683777	3.352617
0.022456659	0.1294597	0.6767171	3.02945	0.95513	0.0429764	0.3097474	0.2173683	2.93679
0.02202482	0.1230412	0.6637926	2.976765	0.9687651	0.01776535	0.02353529	0.359121	2.21807
0.022256268	0.1238383	0.6866016	2.964206	0.9675597	0.01477763	0.2139577	0.168378	2.410175
0.02219528	0.1266289	0.7055225	2.938184	0.9754292	0.01024385	0.4477283	0.4567672	4.394072
0.022302069	0.1231284	0.7166235	2.99611	0.973497	0.04214248	0.4548239	0.534512	4.429177
0.0225356	0.1233295	0.6921947	2.985484	0.9623974	0.02794054	0.2593097	0.4201148	3.573715
0.0225356	0.1233295	0.6921947	2.985484	0.9623974	0.02794054	0.2593097	0.4201148	3.573715
0.022504538	0.1168606	0.686378	3.055171	0.9712765	0.06858076	2.828007e-05	0.1485971	4.663838
0.02322268	0.1206626	0.7164007	3.013986	0.9826752	0.0541608	0.3107779	0.4662668	3.180893
0.02296952	0.1207141	0.7012011	3.018511	0.9757626	0.05627876	0.2152213	0.1494919	2.283993
0.02292721	0.1235933	0.7279913	3.106858	0.9818754	0.1036457	0.5368686	0.01604354	2.815198
0.022132449	0.121202	0.6843544	3.055981	0.9620803	0.05906866	0.1573145	0.1510488	2.142196
0.02222086	0.1190393	0.6847048	3.010775	0.9672285	0.03499568	0.07064656	0.1227824	2.778335
0.02282298	0.1150844	0.7140154	3.034077	0.9875689	0.05844983	0.1372172	0.4556045	3.538311
0.02277389	0.1138907	0.711915	3.019286	0.985192	0.05373069	0.09860205	0.5611774	2.924818
0.02286344	0.1228646	0.7043415	3.027544	0.9762116	0.0416663	0.3046282	0.6379741	2.983302
0.022879299	0.1235274	0.6963562	3.038062	0.9690967	0.06181844	0.2588449	0.6670771	3.399359
0.02303358	0.1274508	0.7168181	2.971924	0.9676276	0.02656907	0.5239759	0.3439444	4.037103
0.02306487	0.1249424	0.7244553	2.99154	0.9760315	0.04277941	0.5162064	0.739424	4.484072
0.02342144	0.1363265	0.7552044	3.014602	0.9824348	0.05392674	1.108768	0.9122046	4.113013
0.02322451	0.1326752	0.7435085	3.025402	0.98416	0.06701848	0.9209036	0.07279875	3.397833
0.02333718	0.1352244	0.7353621	3.082739	0.9704307	0.08230936	0.9279169	0.2969823	3.579688
0.02310396	0.135453	0.7438454	3.071153	0.96963	0.0815579	1.014473	0.1232537	4.439386
0.023199009	0.1270007	0.7295287	3.036903	0.9679471	0.05914301	0.622632	0.1607522	4.459951
0.02224297	0.12546	0.6641168	3.056065	0.9547756	0.05439523	0.1214636	0.6304189	4.102198
0.02291853	0.1394579	0.7317941	2.995539	0.9684592	0.04401275	1.01989	0.1777682	3.836551
0.02289546	0.139945	0.7375953	3.021654	0.9655087	0.05660339	1.074351	0.1773253	3.862818
0.02288914	0.1401284	0.7343012	3.009135	0.9608284	0.04951697	1.044739	0.1685286	3.796018
0.02261507	0.1397743	0.7293015	3.019311	0.9661793	0.05564032	1.08882	0.1463233	3.798107
0.02259984	0.1415013	0.7326074	3.020607	0.96612	0.05667057	1.157037	0.1248955	3.749734
0.022755079	0.1401731	0.7483205	3.038944	0.9701515	0.06580966	1.196004	0.1222287	3.749665
0.02294327	0.1371389	0.7508644	3.045789	0.975656	0.07282646	1.099199	0.096361	3.827533
0.023083279	0.1363864	0.7534184	3.062832	0.9814233	0.08342718	1.092801	0.1083889	3.868326
0.023130419	0.1359491	0.7561825	3.05135	0.9863037	0.07987231	1.106753	0.1169245	3.763302
0.0230591	0.1362688	0.7599821	3.042428	0.9868037	0.0736866	1.124324	0.1116998	3.700842
0.02305403	0.1357021	0.765378	3.027038	0.9825209	0.06608571	1.164982	0.1027458	3.693337
0.02301907	0.1376159	0.758638	3.009075	0.9737118	0.05944391	1.194022	0.112344	3.776708
0.022994919	0.1390604	0.7497972	3.00691	0.9739927	0.0502528	1.13798	0.1224808	3.804295
0.02307028	0.1386807	0.7487172	3.00871	0.9759887	0.05104534	1.116963	0.1428242	3.866341
0.023149109	0.1389532	0.7530165	2.999951	0.9776161	0.05182473	1.163906	0.1748282	3.891168
0.023337519	0.1370427	0.7585382	3.005641	0.9825157	0.05572037	1.15916	0.1856285	3.894284
0.02325606	0.1382418	0.7619669	2.996747	0.976047	0.04685753	1.220317	0.1713556	3.8948
0.023257	0.1357668	0.7583653	2.994848	0.9767405	0.05121006	1.133544	0.1498052	3.918886
0.02310493	0.1382101	0.7473865	3.020294	0.9725977	0.0593448	1.095226	0.1778859	3.936026
0.02313585	0.136492	0.7555484	3.038736	0.9744598	0.0687332	1.140122	0.1937579	3.95186
0.02309742	0.1359237	0.762421	3.040149	0.9791789	0.07018091	1.180294	0.1872067	3.945885
0.023052169	0.1378727	0.7549684	3.047721	0.9778223	0.0715202	1.165269	0.1606384	3.987671
0.02343854	0.1371935	0.7629596	3.062751	0.9803092	0.07659044	1.201837	0.1660866	3.83349
0.02340127	0.1375988	0.7663028	3.067111	0.9779592	0.0784348	1.190462	0.1532456	3.74035
0.023429839	0.1380127	0.7638301	3.047395	0.9802357	0.07112135	1.239777	0.1558818	3.763719
0.023501579	0.1387381	0.7675257	3.03621	0.9755176	0.06166257	1.252558	0.1754105	3.762579
0.02358457	0.138943	0.7665801	3.024193	0.9701787	0.05540691	1.214241	0.1954631	3.806429
0.02338843	0.1409989	0.7530682	3.014647	0.9618476	0.0517866	1.233238	0.2201411	3.868401
0.023048488	0.1419774	0.7517347	3.054109	0.9628472	0.06904399	1.242401	0.2406907	3.798972
0.023361249	0.1417802	0.7670025	3.029647	0.9659648	0.05623368	1.393374	0.2464477	3.979713
0.02334212	0.1426272	0.7755425	3.022464	0.9661719	0.05318066	1.441722	0.2302282	3.969533
0.023444941	0.1409607	0.7598592	3.036786	0.9725516	0.06227972	1.269145	0.250248	3.932875
0.02350321	0.13997	0.7607705	3.040255	0.9705883	0.06579773	1.235065	0.2275136	3.806308
0.02358114	0.1401911	0.7610896	3.034064	0.9690985	0.06178123	1.249296	0.2276966	3.800475
0.023937808	0.1376395	0.7708667	3.035286	0.9748533	0.06516033	1.270741	0.2124859	3.673359
0.02397506	0.1373736	0.7730405	3.025427	0.9738028	0.05924371	1.216726	0.2183368	3.722781
0.02382567	0.1377808	0.7837529	3.004265	0.9670086	0.04684672	1.353131	0.2086322	3.669234
0.023854889	0.1369773	0.7872682	3.006825	0.9700288	0.05271296	1.32816	0.2137233	3.78716
0.023881609	0.136245	0.7867371	2.967956	0.9765952	0.0356435	1.336094	0.2392167	3.886564
0.02371412	0.1371178	0.7860574	2.948214	0.9744226	0.02526269	1.33444	0.2389567	3.888601
0.02395256	0.1378455	0.7745696	2.950941	0.9730545	0.02174227	1.300858	0.2739785	3.856201
0.023974609	0.1385625	0.7768956	2.96292	0.9680645	0.02562099	1.301888	0.2839875	3.814017
0.02378852	0.1391294	0.7693333	2.96424	0.9697375	0.03020397	1.293869	0.2718895	3.894455
0.02386462	0.1376979	0.7747175	2.971422	0.9735379	0.03577582	1.270261	0.2730744	4.019391
0.02385426	0.1363414	0.775825	2.948529	0.9824628	0.02647934	1.244215	0.3253321	4.045668
0.023852749	0.1348946	0.7846417	2.958178	0.9859052	0.03272428	1.231543	0.327524	3.945719
0.02412137	0.1327214	0.7892133	2.981755	0.9940279	0.04723028	1.203866	0.3460891	3.869965
0.02402707	0.1324091	0.7858392	2.981739	0.9936865	0.04777911	1.201703	0.3500289	3.894495
0.02378194	0.1342072	0.7818325	2.98873	0.9859389	0.0431209	1.232583	0.3504012	3.850002
0.023926238	0.1335031	0.7875529	3.022104	0.9885062	0.05437965	1.240469	0.3824497	3.853366
0.02392206	0.1326461	0.7848802	3.012531	0.9905957	0.05223187	1.189296	0.3842274	3.87868
0.023804048	0.137186	0.7641216	3.015147	0.9793323	0.04936594	1.149092	0.3790469	3.920041
0.02363764	0.1367681	0.7671624	3.003322	0.9822806	0.04332473	1.202481	0.4032093	3.891326
0.023392748	0.1367695	0.768609	3.024508	0.9838674	0.0519826	1.218808	0.4443744	3.888095
